"회사명","산업단지명","대표업종","생산품","원자재","groups","공장규모","공장규모가중치","종업원수","도로명주소","지번주소","위도","경도","소분류","소분류항목명","중분류","중분류항목명","세탁소와거리","수주업체명","공장별세탁량"
"제일아크릴공업사",NA,22212,"아크릴가공품",NA,"GSN","소기업",3,4,"경상남도 김해시 생림면 인제로611번길 80","경상남도 김해시 생림면 나전리 462",35.9567199473,128.7948378144,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",82326.3162324295,NA,0
"제일웰텍",NA,25119,"금속구조재",NA,"GSN","소기업",3,5,"경상남도 김해시 주촌면 서부로1701번길 347-20","경상남도 김해시 주촌면 덕암리 408",36.6050807401,128.2110438858,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",164076.991750869,NA,0
"제일유리제경산업",NA,23112,"유리제품","유리","GSN","소기업",3,3,"경상남도 김해시 장유로89번길 6 (부곡동)","경상남도 김해시 부곡동 312",35.90789355,128.2447471794,231,"유리 및 유리제품 제조업",23,"비금속 광물제품 제조업",93490.1856255928,NA,0
"제일유지","김해내삼농공단지",33992,"양초",NA,"GSN","소기업",3,3,"경상남도 김해시 주촌면 서부로1499번길 112-3 (제일유지)","경상남도 김해시 주촌면 내삼리 1078-2",36.0872350737,128.3676354521,339,"그 외 기타 제품 제조업",33,"기타 제품 제조업",105489.509035669,NA,0
"제일전자공업(주)",NA,30399,"MIRROR.ASSY","ABS수지PP수지","GSN","중기업",2,107,"경상남도 김해시 진례면 고모로216번길 59-5","경상남도 김해시 진례면 송현리 645",35.8643888987,128.3581369797,303,"자동차 신품 부품 제조업",30,"자동차 및 트레일러 제조업",83866.9115324944,NA,0
"제일전자공업(주)","김해테크노밸리일반산업단지",30399,"자동차용 도어미러 등",NA,"GSN","중기업",2,111,"경상남도 김해시 진례면 고모로 459","경상남도 김해시 진례면 담안리 1527-3",35.9314123284,129.2692439782,303,"자동차 신품 부품 제조업",30,"자동차 및 트레일러 제조업",88778.7017729124,NA,0
"제일직물",NA,13213,"섬유","나일론,폴리에스테르","GSN","소기업",3,22,"경상남도 김해시 불암동 190","경상남도 김해시 불암동 190",35.8658737587,128.8291032823,132,"직물 직조 및 직물제품 제조업",13,"섬유제품 제조업; 의복 제외",72177.2109034465,NA,0
"제일캠",NA,29294,"금형",NA,"GSN","소기업",3,5,"경상남도 김해시 분성로569번길 22 (어방동)","경상남도 김해시 어방동 1049-2",35.9361750805,129.2724933381,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",89382.5397545226,NA,0
"제일테크(주)",NA,28111,"자동차부품.전동기모타부품","알미늄.아연","GSN","소기업",3,3,"경상남도 김해시 어방동 0","경상남도 김해시 어방동 0",36.0217444623,128.8603811318,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",28,"전기장비 제조업",89508.2376630554,NA,0
"제일프라텍",NA,22232,"플라스틱제품","HDPE","GSN","소기업",3,1,"경상남도 김해시 진영읍 본산로 298","경상남도 김해시 진영읍 본산리 312-10",35.7348079466,128.3122675327,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",74486.011251838,NA,0
"제일프레스기계",NA,29299,"프레스및산업기계",NA,"GSN","소기업",3,3,"경상남도 김해시 김해대로2635번길 60-16 (안동)","경상남도 김해시 안동 161-51",36.5571257517,128.6784821758,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",149525.350338094,NA,0
"젠코주식회사",NA,25112,"태양광구조물",NA,"GSN","소기업",3,8,"경상남도 김해시 상동면 상동로 862-51","경상남도 김해시 상동면 매리 464-35",35.967988922,128.3804276696,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",93002.6993379531,NA,0
"조광목재",NA,16212,"목재합판","일반합판","GSN","소기업",3,4,"경상남도 김해시 주촌면 서부로 1455 (총 2 필지)","경상남도 김해시 주촌면 내삼리 825-4",35.977185841,128.367753697,162,"나무제품 제조업",16,"목재 및 나무제품 제조업; 가구 제외",94425.297816654,NA,0
"조광테크",NA,22231,"비닐봉지",NA,"GSN","소기업",3,3,"경상남도 김해시 한림면 명동산단로 49-10","경상남도 김해시 한림면 명동리 1207",36.0906945775,128.2280057934,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",111472.137908293,NA,0
"조광포장산업",NA,18119,"필림인쇄","OPP,PC","GSN","소기업",3,4,"경상남도 김해시 주촌면 서부로1499번길 49-42","경상남도 김해시 주촌면 내삼리 1128-6",36.4149069572,128.209030586,181,"인쇄 및 인쇄관련 산업",18,"인쇄 및 기록매체 복제업",144521.153014196,NA,0
"조양상사",NA,22241,"산업용PVC","PVC","GSN","소기업",3,5,"경상남도 김해시 한림면 고모로 760-24","경상남도 김해시 한림면 병동리 1099-8",36.8750886795,128.4892529968,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",186739.221629381,NA,0
"조양테크",NA,22299,"전자부품","PP.PE","GSN","소기업",3,21,"경상남도 김해시 주촌면 서부로1499번길 22-80 (총 12 필지) 외 11필지","경상남도 김해시 주촌면 내삼리 596",36.55983904,128.2374222328,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",158551.273020609,NA,0
"조은금속",NA,25932,"철물","철재","GSN","소기업",3,15,"경상남도 김해시 진례면 고모로526번길 42-53","경상남도 김해시 진례면 고모리 1005-10",36.8885030055,128.5406894165,259,"기타 금속 가공제품 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",187502.057401558,NA,0
"조은기계",NA,25913,"금속압형제품",NA,"GSN","소기업",3,4,"경상남도 김해시 한림면 명동로 62-20","경상남도 김해시 한림면 명동리 498-2",36.4570038116,129.0185938558,259,"기타 금속 가공제품 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",138795.230967923,NA,0
"조은리빙",NA,13223,"무대막,롤업셰이드","벨벳,폴리에스테르","GSN","소기업",3,3,"경상남도 김해시 주촌면 서부로1499번길 5-2","경상남도 김해시 주촌면 내삼리 721-3",36.5028394548,128.6670775994,132,"직물 직조 및 직물제품 제조업",13,"섬유제품 제조업; 의복 제외",143632.09719397,NA,0
"조은테크","김해GoldenRoot일반산업단지",30122,"지게차 부품 등","특수강","GSN","소기업",3,3,"경상남도 김해시 주촌면 골든루트로66번길 48-5 11동","경상남도 김해시 주촌면 농소리 629-6 11동",36.3985680055,129.3714474607,301,"자동차용 엔진 및 자동차 제조업",30,"자동차 및 트레일러 제조업",140040.097311448,NA,0
"조이풀테크",NA,22291,"가전제품","플라스틱","GSN","소기업",3,9,"경상남도 김해시 진례면 고모로216번길 92-21 (총 2 필지)","경상남도 김해시 진례면 송현리 972-5",35.787987667,128.8268405215,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",63536.6049949554,NA,0
"조일금속",NA,29133,"밸브","철판","GSN","소기업",3,9,"경상남도 김해시 김해대로2662번길 27-44 (지내동)","경상남도 김해시 지내동 194-12",36.0883616038,128.4046649381,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",104313.628642702,NA,0
"조일금속",NA,25113,"철판가공","철재","GSN","소기업",3,15,"경상남도 김해시 주촌면 서부로1541번길 189-8","경상남도 김해시 주촌면 내삼리 189-1",37.0162566751,129.39946216,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",206253.576397614,NA,0
"조일산업(주)",NA,13300,"원단","스펀지","GSN","소기업",3,27,"경상남도 김해시 삼계동 670","경상남도 김해시 삼계동 670",35.7131901332,129.2987369541,133,"편조 원단 제조업",13,"섬유제품 제조업; 의복 제외",69601.7273044558,NA,0
"조한산업(주)",NA,29169,"유압짹","철재","GSN","소기업",3,12,"경상남도 김해시 김해대로2694번길 36 (지내동)","경상남도 김해시 지내동 194-14",35.8739062401,129.2214472264,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",81147.2027227687,NA,0
"조황네트",NA,22241,"기계플라스틱제품",NA,"GSN","소기업",3,12,"경상남도 김해시 진례면 고모로134번길 81","경상남도 김해시 진례면 송현리 1175-2",35.6649248903,129.3213053328,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",66785.9783889088,NA,0
"종선기업",NA,16101,"소형각재",NA,"GSN","소기업",3,10,"경상남도 김해시 주촌면 소망길 48-5","경상남도 김해시 주촌면 망덕리 581-1",36.9000996853,128.7531914248,161,"제재 및 목재 가공업",16,"목재 및 나무제품 제조업; 가구 제외",187076.103480728,NA,0
"주)성진아이앤티 1공장",NA,29294,"금형제품,조선기자재 금형","금형제품,조선기자재 금형","GSN","소기업",3,2,"경상남도 김해시 진례면 고모로324번길 135-43","경상남도 김해시 진례면 담안리 1245-5",35.8742101387,128.3127748889,292,"특수 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",86960.3863138929,NA,0
"주)성진아이앤티 2공장",NA,28123,"전기박스,판넬,조선기자재 금형","전기박스,판넬,조선기자재 금형","GSN","소기업",3,10,"경상남도 김해시 진례면 고모로324번길 135-45","경상남도 김해시 진례면 담안리 1245-1",35.7159009171,128.3192692193,281,"전동기, 발전기 및 전기 변환ㆍ공급ㆍ제어 장치 제조업",28,"전기장비 제조업",72468.6248283398,NA,0
"주백ENG",NA,31114,"선박부품",NA,"GSN","소기업",3,3,"경상남도 김해시 한림면 한림로 45-5","경상남도 김해시 한림면 명동리 401",35.9300403139,129.2520380239,311,"선박 및 보트 건조업",31,"기타 운송장비 제조업",87956.6365167878,NA,0
"주성산업(주)",NA,25929,"자동차부품","철파이프","GSN","소기업",3,11,"경상남도 김해시 김해대로2635번길 44 (안동)","경상남도 김해시 안동 160-20",36.726998166,129.087566142,259,"기타 금속 가공제품 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",169305.027772046,NA,0
"주성테크",NA,25932,"산업용파이프",NA,"GSN","소기업",3,4,"경상남도 김해시 한림면 장방로 174-8","경상남도 김해시 한림면 장방리 1216",36.610735643,129.0713233452,259,"기타 금속 가공제품 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",156326.373380964,NA,0
"주식회사  에스씨엘김해","김해나전농공단지",30399,"화스너","sk5스프링강","GSN","소기업",3,8,"경상남도 김해시 생림면 나전로249번길 13-11","경상남도 김해시 생림면 나전리 554-1",36.661540283,129.0622237389,303,"자동차 신품 부품 제조업",30,"자동차 및 트레일러 제조업",161803.77542044,NA,0
"주식회사 CH",NA,25913,"자동차부품,건설가설재부품",NA,"GSN","소기업",3,4,"경상남도 김해시 상동면 소락로 220","경상남도 김해시 상동면 우계리 763-1",36.6701901913,129.1184720292,259,"기타 금속 가공제품 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",163480.306978437,NA,0
"주식회사 가현건설",NA,25111,"알루미늄 창 제조",NA,"GSN","소기업",3,2,"경상남도 김해시 칠산로237번길 6-9 (화목동)","경상남도 김해시 화목동 695-11",35.7722822513,128.3771411227,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",74316.7318057966,NA,0
"주식회사 고려코퍼레이션",NA,10212,"어포,어채,북어포","명태,조기,쥐고기","GSN","소기업",3,4,"경상남도 김해시 김해대로2576번길 60-90 (어방동)","경상남도 김해시 어방동 1086-1",36.8137320031,128.6056243468,102,"수산물 가공 및 저장 처리업",10,"식료품 제조업",178527.910221617,NA,0
"주식회사 글로텍",NA,29132,"진공펌프 및 기계부품",NA,"GSN","소기업",3,4,"경상남도 김해시 진영읍 본산2로 37-20","경상남도 김해시 진영읍 본산리 316-17",36.8087640445,128.6358480213,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",177688.299384317,NA,0
"주식회사 금강이엔지",NA,25113,"절곡기류,기타 산업기계 제작","금속","GSN","소기업",3,2,"경상남도 김해시 생림면 마사로 48","경상남도 김해시 생림면 생철리 193-0",36.0940932924,128.3871378458,251,"구조용 금속제품, 탱크 및 증기발생기 제조업",25,"금속 가공제품 제조업; 기계 및 가구 제외",105499.95700149,NA,0
"주식회사 기승플랜",NA,16229,"목재창호",NA,"GSN","소기업",3,5,"경상남도 김해시 상동면 소락로 183","경상남도 김해시 상동면 우계리 775-1",35.9888367944,129.3578569837,162,"나무제품 제조업",16,"목재 및 나무제품 제조업; 가구 제외",98153.1312457333,NA,0
"주식회사 나경(알켄즈 김해지사)",NA,13103,"블라인드원단","원사, PVC컴파운드","GSN","중기업",2,102,"경상남도 김해시 진영읍 가산로 91","경상남도 김해시 진영읍 본산리 411-2",35.8883818122,128.3719466168,131,"방적 및 가공사 제조업",13,"섬유제품 제조업; 의복 제외",85542.629917206,NA,0
"주식회사 남영이엔지",NA,22222,"강화플라스틱제품","강화플라스틱제품","GSN","소기업",3,9,"경상남도 김해시 상동면 묵방로155번길 5-11","경상남도 김해시 상동면 우계리 128",35.9516808553,128.328962359,222,"플라스틱 제품 제조업",22,"고무 및 플라스틱제품 제조업",93566.1606562772,NA,0
"주식회사 다농",NA,10129,"한우,한돈",NA,"GSN","소기업",3,7,"경상남도 김해시 삼안로60번길 14 (지내동)","경상남도 김해시 지내동 267-7",36.0985125128,128.3755359164,101,"도축, 육류 가공 및 저장 처리업",10,"식료품 제조업",106356.882572109,NA,0
"주식회사 대경",NA,29176,"열교환기","스테인레스","GSN","중기업",2,9,"경상남도 김해시 한림면 김해대로 1102-172","경상남도 김해시 한림면 명동리 1208-6",36.0485345664,128.3494243758,291,"일반 목적용 기계 제조업",29,"기타 기계 및 장비 제조업",102264.572515599,NA,0
"주식회사 대기티엠에스",NA,30399,"자동차부품",NA,"GSN","소기업",3,3,"경상남도 김해시 한림면 가동로 9-54","경상남도 김해시 한림면 가산리 653",35.7885613301,128.7214365372,303,"자동차 신품 부품 제조업",30,"자동차 및 트레일러 제조업",64387.1550928423,NA,0
